HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
08/15/2018 02:00,12647.90,1488.02,2882.16,818.36,13092.20,3574.30,6917.44,1170.22,42590.59
08/15/2018 03:00,12214.53,1433.26,2851.69,799.64,12622.78,3435.14,6581.80,1134.41,41073.24
08/15/2018 04:00,11985.55,1402.85,2817.20,787.25,12373.79,3343.80,6454.02,1109.84,40274.30
08/15/2018 05:00,12007.45,1397.33,2808.55,792.97,12495.35,3307.35,6442.10,1100.51,40351.62
08/15/2018 06:00,12385.08,1442.12,2823.72,811.98,13113.44,3373.82,6680.02,1118.83,41749.00
08/15/2018 07:00,12877.65,1529.94,2880.81,852.03,13968.15,3572.07,7031.72,1174.69,43887.06
08/15/2018 08:00,12987.65,1541.62,2883.72,872.31,14207.35,3564.26,7156.81,1192.90,44406.63
08/15/2018 09:00,13713.94,1624.57,2928.58,921.80,14860.83,3749.93,7385.00,1239.30,46423.95
08/15/2018 10:00,14841.80,1745.19,3018.43,980.79,15980.76,4066.44,7836.26,1321.50,49791.17
08/15/2018 11:00,15943.02,1883.22,3131.81,1050.33,17267.62,4418.29,8448.94,1413.56,53556.79
08/15/2018 12:00,16921.56,2001.99,3192.17,1119.97,18569.53,4747.32,9089.41,1519.20,57161.15
08/15/2018 13:00,17793.17,2124.11,3273.55,1193.85,19801.83,5055.29,9700.57,1612.00,60554.39
08/15/2018 14:00,18390.13,2210.90,3372.40,1257.40,21035.40,5297.45,10302.10,1699.78,63565.56
08/15/2018 15:00,18828.00,2296.07,3440.76,1308.11,22056.16,5471.75,10829.03,1774.20,66004.09
08/15/2018 16:00,18719.45,2350.91,3473.51,1342.56,22705.23,5537.78,11182.49,1824.82,67136.77
08/15/2018 17:00,18493.28,2354.63,3499.83,1359.85,23104.55,5556.22,11382.11,1855.35,67605.82
08/15/2018 18:00,18198.43,2328.99,3510.71,1358.06,23250.36,5486.76,11503.57,1855.43,67492.30
08/15/2018 19:00,17793.69,2251.96,3489.40,1332.12,22878.76,5352.55,11448.14,1837.32,66383.94
08/15/2018 20:00,17284.71,2206.20,3422.13,1277.98,21815.17,5114.13,11085.04,1766.29,63971.65
08/15/2018 21:00,16996.84,2140.24,3335.28,1236.63,20873.37,5006.02,10706.80,1693.68,61988.86
08/15/2018 22:00,16328.87,2035.25,3264.00,1175.02,19747.27,4835.49,10195.05,1612.03,59192.97
08/15/2018 23:00,15346.62,1891.89,3168.42,1090.18,18056.85,4537.88,9393.61,1499.00,54984.44
08/15/2018 24:00,14373.50,1744.46,3051.44,1008.27,16404.85,4226.98,8521.98,1389.35,50720.85
08/16/2018 01:00,13413.36,1627.68,2979.15,937.36,15080.78,3944.49,7776.99,1312.42,47072.23
08/16/2018 02:00,12735.85,1554.31,2922.47,893.55,14122.53,3750.57,7242.77,1253.80,44475.86
08/16/2018 03:00,12287.20,1475.80,2868.14,864.65,13545.13,3603.83,6901.39,1210.02,42756.14
08/16/2018 04:00,12027.38,1456.31,2837.01,846.85,13196.18,3502.77,6678.90,1182.58,41727.98
08/16/2018 05:00,12017.32,1448.56,2826.51,840.49,13111.93,3441.18,6639.72,1166.53,41492.24
08/16/2018 06:00,12421.19,1472.20,2833.61,862.92,13584.77,3508.97,6873.89,1180.36,42737.92
08/16/2018 07:00,12895.18,1535.12,2889.54,911.92,14389.23,3695.80,7276.43,1229.32,44822.55
08/16/2018 08:00,13037.43,1576.45,2911.36,914.81,14587.20,3679.56,7405.38,1255.24,45367.41
08/16/2018 09:00,13751.12,1667.77,2942.55,955.58,15276.22,3855.41,7675.61,1291.05,47415.31
08/16/2018 10:00,14952.57,1786.55,3030.04,1006.57,16462.63,4191.60,8214.96,1363.88,51008.80
08/16/2018 11:00,16118.49,1920.28,3143.37,1075.70,17914.36,4550.86,8831.83,1460.81,55015.70
08/16/2018 12:00,17146.82,2062.19,3213.27,1150.12,19387.93,4895.16,9508.87,1570.11,58934.47
08/16/2018 13:00,18061.97,2200.33,3300.82,1216.43,20808.20,5170.97,10118.81,1664.21,62541.74
08/16/2018 14:00,18823.58,2324.58,3395.11,1282.27,22091.33,5408.34,10733.41,1754.42,65813.03
08/16/2018 15:00,19219.52,2406.08,3461.87,1334.16,23000.07,5568.99,11211.43,1819.51,68021.62
08/16/2018 16:00,19357.49,2436.25,3494.79,1358.31,23477.56,5596.47,11505.75,1866.17,69092.79
08/16/2018 17:00,19099.93,2460.28,3494.53,1367.04,23644.60,5561.54,11575.80,1876.77,69080.50
08/16/2018 18:00,18369.94,2447.31,3482.58,1356.41,23579.10,5472.64,11768.14,1869.00,68345.12
08/16/2018 19:00,17746.99,2374.43,3444.62,1325.97,23038.91,5298.48,11747.66,1841.14,66818.20
08/16/2018 20:00,17287.86,2223.30,3374.36,1276.63,21997.79,5091.20,11279.24,1783.15,64313.54
08/16/2018 21:00,16975.26,2166.47,3297.29,1241.60,21232.24,4991.91,10959.08,1716.79,62580.65
08/16/2018 22:00,16373.95,2081.95,3240.20,1189.52,20142.17,4823.00,10390.71,1649.35,59890.85
08/16/2018 23:00,15339.64,1947.79,3123.85,1102.11,18488.46,4482.16,9547.90,1542.72,55574.63
08/16/2018 24:00,14372.78,1800.45,3016.22,1026.35,16870.36,4128.86,8648.44,1434.60,51298.07
08/17/2018 01:00,13497.45,1664.86,2981.02,963.71,15587.82,3832.74,7867.01,1344.76,47739.38
08/17/2018 02:00,12835.83,1606.23,2913.72,918.61,14786.48,3627.69,7288.80,1281.56,45258.92
08/17/2018 03:00,12396.55,1543.93,2874.84,887.09,14260.16,3481.22,6872.29,1230.93,43547.02
08/17/2018 04:00,12100.78,1487.63,2834.28,880.20,13931.65,3359.38,6568.48,1197.63,42360.04
08/17/2018 05:00,12075.74,1464.29,2803.35,872.52,13847.21,3298.37,6425.09,1177.19,41963.77
08/17/2018 06:00,12416.01,1504.09,2824.17,881.56,14147.63,3358.73,6592.19,1187.16,42911.54
08/17/2018 07:00,12951.45,1570.92,2885.48,925.10,14824.94,3548.43,6968.44,1237.72,44912.46
08/17/2018 08:00,13063.75,1612.55,2902.54,938.04,15001.73,3559.50,7086.31,1253.09,45417.50
08/17/2018 09:00,13766.85,1699.73,2958.82,975.12,15617.90,3751.86,7429.56,1306.67,47506.51
08/17/2018 10:00,14895.62,1828.68,3065.95,1025.60,16719.88,4100.74,7967.46,1392.45,50996.39
08/17/2018 11:00,16048.57,1966.93,3155.94,1100.02,17771.46,4475.91,8662.41,1493.48,54674.72
08/17/2018 12:00,17102.89,2100.22,3243.14,1181.47,18671.22,4820.60,9359.89,1594.27,58073.69
08/17/2018 13:00,18014.88,2233.73,3325.41,1262.54,19848.42,5122.08,10054.78,1691.16,61553.00
08/17/2018 14:00,18881.24,2323.62,3423.12,1333.36,21352.00,5393.39,10692.04,1777.25,65176.04
08/17/2018 15:00,19345.58,2412.51,3488.18,1383.17,22642.39,5582.03,11233.35,1848.96,67936.17
08/17/2018 16:00,19482.10,2383.81,3499.95,1393.59,23334.59,5625.86,11483.09,1893.04,69096.02
08/17/2018 17:00,19419.13,2344.32,3483.89,1383.58,23652.41,5604.92,11595.46,1910.43,69394.15
08/17/2018 18:00,19172.63,2367.35,3475.38,1349.77,23586.96,5515.28,11805.36,1901.16,69173.90
08/17/2018 19:00,18535.31,2342.51,3480.63,1297.99,23095.24,5372.46,11723.58,1865.80,67713.52
08/17/2018 20:00,17772.76,2223.40,3436.06,1222.63,21900.35,5114.36,11245.33,1801.87,64716.77
08/17/2018 21:00,17320.25,2151.28,3357.19,1178.07,20928.95,4975.76,10752.21,1721.79,62385.50
08/17/2018 22:00,16552.78,2056.68,3292.66,1129.07,19806.02,4777.34,10244.51,1642.09,59501.16
08/17/2018 23:00,15553.48,1904.93,3194.31,1062.08,18375.52,4505.04,9512.64,1536.67,55644.68
08/17/2018 24:00,14601.68,1792.77,3088.13,995.35,17035.00,4193.00,8741.53,1435.59,51883.06
08/18/2018 01:00,13784.20,1657.77,3045.95,932.97,15843.97,3919.51,8014.21,1356.22,48554.80
08/18/2018 02:00,13111.31,1589.11,2989.24,891.47,14894.58,3696.70,7428.32,1287.97,45888.69
08/18/2018 03:00,12567.99,1507.61,2921.81,858.28,14235.19,3508.22,6965.08,1234.63,43798.83
08/18/2018 04:00,12203.82,1429.24,2896.29,834.90,13734.50,3381.15,6642.73,1196.63,42319.27
08/18/2018 05:00,11994.03,1434.57,2879.74,815.94,13408.72,3291.35,6437.40,1171.10,41432.85
08/18/2018 06:00,11962.75,1415.14,2868.72,818.71,13359.04,3260.07,6401.47,1163.69,41249.60
08/18/2018 07:00,12084.30,1422.26,2876.17,822.83,13481.43,3285.55,6462.24,1177.08,41611.86
08/18/2018 08:00,12205.66,1436.95,2853.81,833.96,13606.01,3274.23,6530.74,1179.68,41921.05
08/18/2018 09:00,13114.96,1531.00,2908.63,892.58,14616.53,3519.29,6941.57,1240.39,44764.95
08/18/2018 10:00,14306.49,1668.68,3026.38,951.55,15996.04,3908.03,7591.71,1335.82,48784.70
08/18/2018 11:00,15568.46,1777.22,3146.62,1026.36,17552.16,4312.04,8318.73,1437.81,53139.39
08/18/2018 12:00,16618.37,1956.83,3231.02,1086.19,19141.00,4680.67,9043.66,1546.12,57303.86
08/18/2018 13:00,17505.75,2108.58,3305.98,1151.22,20562.49,5009.74,9771.96,1658.08,61073.80
08/18/2018 14:00,18185.02,2210.78,3375.13,1216.41,21738.64,5251.09,10389.75,1751.99,64118.80
08/18/2018 15:00,18539.25,2290.29,3409.66,1263.52,22683.00,5392.70,10872.76,1810.41,66261.59
08/18/2018 16:00,18818.06,2320.76,3455.59,1288.08,23390.37,5477.67,11271.96,1848.78,67871.28
08/18/2018 17:00,18782.61,2370.29,3471.44,1294.90,23667.72,5498.31,11525.00,1872.90,68483.17
08/18/2018 18:00,18563.35,2387.76,3446.16,1259.49,23388.54,5434.30,11649.85,1870.74,68000.19
08/18/2018 19:00,17959.32,2338.07,3387.29,1203.89,21932.03,5259.31,11483.48,1833.57,65396.95
08/18/2018 20:00,17176.03,2213.54,3290.41,1151.37,19849.79,5008.40,11019.47,1758.63,61467.64
08/18/2018 21:00,16771.83,2138.95,3224.77,1113.64,18561.35,4872.22,10566.03,1677.93,58926.72
08/18/2018 22:00,16146.61,2038.65,3171.79,1060.33,17459.13,4689.20,10058.15,1601.58,56225.44
08/18/2018 23:00,15295.94,1925.21,3086.53,996.01,16315.85,4441.85,9362.50,1509.87,52933.75
08/18/2018 24:00,14428.34,1787.16,3000.55,930.37,15132.13,4178.42,8599.90,1416.11,49472.97
08/19/2018 01:00,13617.76,1632.14,2987.82,873.11,14100.48,3930.67,7903.64,1347.36,46392.99
08/19/2018 02:00,12936.10,1570.00,2938.45,837.16,13336.66,3720.95,7333.59,1280.66,43953.56
08/19/2018 03:00,12421.90,1509.42,2888.38,806.85,12764.29,3547.48,6919.75,1229.69,42087.75
08/19/2018 04:00,12070.83,1447.65,2850.74,788.54,12406.20,3410.59,6607.62,1195.77,40777.94
08/19/2018 05:00,11870.68,1438.94,2833.41,783.02,12205.31,3318.37,6403.27,1166.53,40019.52
08/19/2018 06:00,11742.68,1410.39,2799.46,776.03,12219.18,3266.22,6286.28,1153.05,39653.28
08/19/2018 07:00,11784.97,1420.08,2811.04,785.92,12376.72,3290.76,6271.22,1163.05,39903.76
08/19/2018 08:00,11794.17,1438.57,2791.74,797.70,12513.72,3250.21,6301.65,1157.98,40045.74
08/19/2018 09:00,12648.88,1523.62,2816.03,834.49,13289.84,3485.36,6717.74,1206.03,42522.00
08/19/2018 10:00,13837.24,1649.29,2892.12,881.79,14599.52,3848.67,7348.54,1277.69,46334.85
08/19/2018 11:00,14998.76,1778.30,2988.32,927.58,15887.15,4206.19,8060.22,1336.21,50182.71
08/19/2018 12:00,16124.11,1892.37,3057.55,986.85,17231.24,4553.21,8776.67,1409.50,54031.49
08/19/2018 13:00,17012.93,2041.87,3157.43,1050.76,18562.24,4851.96,9502.03,1497.38,57676.61
08/19/2018 14:00,17659.03,2141.39,3258.73,1106.64,19609.01,5107.30,10184.46,1594.93,60661.50
08/19/2018 15:00,18203.20,2221.40,3337.09,1160.36,20387.38,5288.77,10750.10,1683.66,63031.96
08/19/2018 16:00,18436.55,2275.49,3400.05,1203.24,20991.77,5384.40,11178.95,1759.20,64629.64
08/19/2018 17:00,18476.92,2299.79,3440.47,1229.20,21159.08,5413.91,11456.02,1799.57,65274.95
08/19/2018 18:00,18396.29,2254.10,3451.35,1236.03,21193.15,5390.09,11604.35,1811.61,65336.97
08/19/2018 19:00,17964.69,2216.89,3413.17,1219.29,20906.63,5248.64,11486.50,1774.80,64230.61
08/19/2018 20:00,17364.86,2157.06,3356.46,1183.53,20286.28,5057.37,11139.34,1716.94,62261.84
08/19/2018 21:00,17059.67,2119.37,3263.44,1146.89,19662.39,4980.33,10766.57,1653.13,60651.79
08/19/2018 22:00,16396.69,2022.21,3223.00,1096.30,18773.62,4830.72,10344.27,1589.78,58276.59
08/19/2018 23:00,15391.86,1865.42,3119.27,1015.69,17256.30,4541.33,9567.55,1486.26,54243.68
08/19/2018 24:00,14342.60,1747.55,3015.64,939.32,15640.91,4221.95,8724.02,1378.15,50010.13
08/20/2018 01:00,13465.40,1635.04,2968.35,876.25,14468.95,3941.89,8010.00,1290.09,46655.97
08/20/2018 02:00,12883.16,1563.13,2907.53,831.47,13604.79,3735.78,7499.27,1234.10,44259.24
08/20/2018 03:00,12488.32,1510.82,2860.30,804.76,13077.24,3585.42,7114.68,1193.24,42634.77
08/20/2018 04:00,12299.81,1470.71,2829.80,787.62,12862.84,3484.57,6877.00,1170.28,41782.63
08/20/2018 05:00,12380.24,1474.13,2824.18,784.17,12922.15,3434.04,6863.88,1142.69,41825.48
08/20/2018 06:00,12811.05,1529.25,2841.16,808.87,13510.85,3498.36,7154.62,1163.21,43317.38
08/20/2018 07:00,13315.67,1638.24,2919.97,859.98,14503.61,3683.22,7532.27,1227.58,45680.54
08/20/2018 08:00,13448.52,1654.79,2948.19,872.32,14723.17,3668.03,7626.05,1243.91,46184.97
08/20/2018 09:00,14167.87,1728.64,2945.74,897.69,15179.13,3830.77,7812.19,1271.92,47833.95
08/20/2018 10:00,15270.11,1843.56,2986.36,937.07,16003.21,4167.26,8213.61,1340.45,50761.62
08/20/2018 11:00,16373.75,1991.00,3051.95,978.38,16935.01,4518.08,8724.69,1424.21,53997.08
08/20/2018 12:00,17416.38,2149.60,3072.39,1017.03,17959.78,4855.37,9325.03,1506.56,57302.14
08/20/2018 13:00,18327.18,2233.93,3129.69,1057.74,18984.93,5167.13,10051.59,1594.18,60546.37
08/20/2018 14:00,19136.50,2343.41,3230.66,1110.61,20061.63,5423.43,10799.72,1688.59,63794.55
08/20/2018 15:00,19556.01,2425.15,3315.75,1153.70,20975.42,5575.09,11405.75,1768.19,66175.05
08/20/2018 16:00,19550.35,2454.66,3361.77,1189.53,21616.88,5663.99,11886.48,1825.97,67549.64
08/20/2018 17:00,19002.13,2474.75,3414.26,1212.02,22068.06,5667.11,12135.09,1834.79,67808.22
08/20/2018 18:00,18176.08,2439.18,3419.14,1206.43,22080.13,5584.99,12114.13,1795.26,66815.33
08/20/2018 19:00,17721.63,2367.12,3398.35,1180.82,21530.00,5403.75,11803.03,1752.89,65157.60
08/20/2018 20:00,17381.03,2268.84,3343.63,1128.92,20480.52,5162.33,11325.99,1697.83,62789.08
08/20/2018 21:00,17182.83,2210.70,3291.79,1083.91,19618.99,5079.27,10880.50,1649.85,60997.84
08/20/2018 22:00,16492.63,2066.46,3222.33,1028.35,18490.01,4891.31,10315.89,1570.65,58077.63
08/20/2018 23:00,15435.65,1899.08,3098.31,939.54,16700.99,4552.62,9462.99,1449.24,53538.42
08/20/2018 24:00,14459.78,1707.90,2991.37,864.35,15046.02,4209.61,8581.57,1333.52,49194.13
08/21/2018 01:00,13563.13,1547.42,2952.73,806.11,13733.11,3922.20,7870.68,1249.77,45645.15
08/21/2018 02:00,12945.94,1487.02,2855.09,766.18,12858.04,3732.89,7341.81,1186.07,43173.03
08/21/2018 03:00,12569.86,1434.70,2798.85,738.29,12232.64,3586.12,6987.68,1147.64,41495.78
08/21/2018 04:00,12357.42,1413.78,2780.28,722.80,11884.21,3478.98,6719.40,1123.19,40480.06
08/21/2018 05:00,12422.35,1394.14,2773.27,720.44,11849.01,3425.61,6604.41,1111.08,40300.29
08/21/2018 06:00,12908.87,1445.94,2802.70,746.10,12346.21,3488.60,6827.56,1127.41,41693.38
08/21/2018 07:00,13461.46,1541.77,2868.45,795.53,13256.33,3684.47,7246.92,1187.69,44042.63
08/21/2018 08:00,13521.81,1536.99,2885.32,806.24,13467.82,3667.81,7271.44,1210.87,44368.30
08/21/2018 09:00,13975.29,1622.67,2925.74,830.63,13958.41,3842.31,7584.02,1254.01,45993.08
08/21/2018 10:00,14970.78,1745.10,3004.47,869.70,14919.07,4178.28,8187.43,1337.40,49212.21
08/21/2018 11:00,16136.05,1894.97,3121.59,926.23,16161.02,4544.23,8909.20,1439.80,53133.08
08/21/2018 12:00,17224.74,2032.16,3229.23,983.79,17416.21,4892.82,9603.13,1557.52,56939.62
08/21/2018 13:00,18237.43,2151.52,3336.77,1046.13,18619.88,5221.53,10343.00,1666.30,60622.57
08/21/2018 14:00,19159.75,2269.12,3427.44,1111.42,19877.78,5470.54,11053.35,1765.72,64135.12
08/21/2018 15:00,19831.12,2342.78,3492.05,1160.68,20854.80,5651.05,11665.85,1817.93,66816.27
08/21/2018 16:00,20160.14,2409.84,3514.57,1197.48,21487.48,5745.70,12090.49,1871.31,68477.02
08/21/2018 17:00,20269.85,2407.72,3517.58,1217.90,21893.04,5740.11,12308.37,1895.97,69250.53
08/21/2018 18:00,20094.19,2345.43,3507.31,1210.69,21761.18,5630.03,12385.29,1881.13,68815.26
08/21/2018 19:00,19576.68,2248.45,3489.13,1184.16,21100.57,5454.10,12219.46,1849.08,67121.64
08/21/2018 20:00,18728.09,2142.57,3409.48,1134.00,20025.22,5199.44,11822.19,1770.30,64231.28
08/21/2018 21:00,17975.61,2081.05,3338.60,1093.93,19307.31,5105.45,11369.92,1704.43,61976.29
08/21/2018 22:00,17003.83,1956.16,3285.57,1036.97,18141.10,4909.92,10762.32,1629.52,58725.40
08/21/2018 23:00,15853.16,1772.57,3177.12,953.50,16413.85,4554.98,9876.30,1513.17,54114.65
08/21/2018 24:00,14741.46,1612.23,3071.37,878.27,14746.31,4208.87,8953.44,1449.45,49661.40
08/22/2018 01:00,13862.62,1471.03,3007.31,822.30,13476.05,3880.77,8183.26,1334.40,46037.76
08/22/2018 02:00,13271.42,1391.86,2937.87,791.32,12587.42,3668.19,7580.64,1268.04,43496.76
08/22/2018 03:00,12843.92,1332.59,2892.53,765.06,11970.79,3509.46,7155.97,1219.70,41690.01
08/22/2018 04:00,12546.94,1296.86,2848.70,744.43,11609.81,3403.21,6864.93,1181.00,40495.87
08/22/2018 05:00,12514.71,1280.48,2830.58,741.73,11616.19,3343.93,6726.56,1160.74,40214.92
08/22/2018 06:00,12916.35,1334.40,2854.98,768.54,12205.86,3400.71,6925.72,1177.61,41584.16
08/22/2018 07:00,13414.79,1442.21,2925.91,821.16,13195.99,3604.78,7272.41,1229.72,43906.97
08/22/2018 08:00,13445.17,1460.56,2951.81,830.16,13472.21,3611.93,7356.57,1244.57,44372.98
08/22/2018 09:00,13985.98,1543.07,2987.33,857.85,13963.05,3799.66,7558.67,1289.90,45985.51
08/22/2018 10:00,14895.59,1665.58,3078.26,907.71,14971.43,4121.18,8061.04,1379.48,49080.27
08/22/2018 11:00,15980.93,1818.32,3189.75,972.66,16193.74,4504.60,8681.88,1477.90,52819.79
08/22/2018 12:00,16956.91,1960.03,3248.03,1036.32,17528.88,4887.34,9415.65,1586.78,56619.94
08/22/2018 13:00,17981.69,2101.09,3310.69,1096.95,18765.79,5234.75,10153.74,1688.06,60332.77
08/22/2018 14:00,18959.89,2213.57,3401.06,1167.64,20070.14,5520.56,10874.22,1785.30,63992.37
08/22/2018 15:00,19702.88,2322.00,3461.26,1227.75,21084.72,5705.47,11487.85,1857.02,66848.96
08/22/2018 16:00,19981.21,2384.98,3498.01,1261.07,21729.23,5764.19,11932.61,1901.48,68452.78
08/22/2018 17:00,20069.63,2411.65,3540.00,1283.27,22214.48,5778.70,12184.41,1903.53,69385.67
08/22/2018 18:00,19856.54,2364.53,3532.91,1276.56,22225.28,5675.41,12335.42,1882.93,69149.58
08/22/2018 19:00,19396.11,2264.07,3507.32,1242.87,21725.72,5510.12,12216.09,1843.15,67705.46
08/22/2018 20:00,18788.93,2216.90,3450.04,1166.97,20626.35,5296.84,11732.53,1776.68,65055.23
08/22/2018 21:00,18366.35,2153.86,3374.27,1131.81,19928.64,5191.63,11264.45,1710.51,63121.53
08/22/2018 22:00,17475.00,2024.82,3309.15,1077.27,18832.51,4987.90,10630.43,1636.25,59973.34
08/22/2018 23:00,16339.40,1853.79,3202.75,999.61,17123.49,4648.60,9794.72,1527.97,55490.35
08/22/2018 24:00,15129.03,1689.99,3074.33,927.26,15437.58,4284.43,8886.04,1414.28,50842.94
08/23/2018 01:00,14102.78,1568.30,2994.98,858.24,14072.40,3950.84,8139.95,1322.35,47009.84
08/23/2018 02:00,13355.68,1489.78,2935.99,822.15,13157.50,3712.35,7542.02,1262.62,44278.08
08/23/2018 03:00,12853.22,1411.50,2881.38,800.35,12546.85,3542.53,7110.30,1221.59,42367.72
08/23/2018 04:00,12545.20,1384.53,2850.34,784.31,12176.90,3417.61,6763.19,1195.39,41117.49
08/23/2018 05:00,12543.15,1377.59,2851.98,781.49,12139.96,3358.88,6647.45,1189.78,40890.28
08/23/2018 06:00,12945.57,1414.07,2863.36,807.28,12627.86,3407.71,6810.05,1208.83,42084.73
08/23/2018 07:00,13518.06,1490.56,2929.02,863.98,13603.28,3595.06,7173.66,1263.07,44436.68
08/23/2018 08:00,13533.08,1514.41,2946.28,868.70,13828.94,3577.54,7223.60,1278.94,44771.50
08/23/2018 09:00,13969.86,1596.87,2987.49,901.90,14404.80,3757.25,7499.97,1321.23,46439.36
08/23/2018 10:00,14856.56,1732.69,3090.13,959.49,15523.82,4111.13,8096.27,1415.54,49785.62
08/23/2018 11:00,16013.08,1856.02,3208.29,1038.99,17014.72,4501.87,8832.00,1523.92,53988.90
08/23/2018 12:00,17118.36,2019.91,3289.43,1121.42,18626.97,4900.97,9600.50,1636.85,58314.41
08/23/2018 13:00,18013.57,2169.94,3356.70,1205.03,20276.40,5234.56,10331.26,1729.41,62316.87
08/23/2018 14:00,18823.39,2308.37,3426.92,1282.91,21761.69,5513.13,10976.81,1809.77,65903.00
08/23/2018 15:00,19249.03,2404.44,3488.13,1337.92,22856.67,5704.70,11491.56,1878.07,68410.52
08/23/2018 16:00,19326.82,2419.02,3514.70,1363.53,23398.87,5714.72,11778.00,1913.65,69429.31
08/23/2018 17:00,19369.41,2437.06,3527.51,1373.92,23684.28,5683.74,11889.64,1923.01,69888.58
08/23/2018 18:00,19144.64,2411.42,3535.13,1368.92,23640.28,5605.68,12040.29,1912.01,69658.37
08/23/2018 19:00,18528.20,2364.91,3510.63,1337.37,23159.38,5437.25,11974.60,1880.23,68192.58
08/23/2018 20:00,17954.25,2213.58,3464.85,1288.81,22212.90,5232.24,11509.59,1808.82,65685.05
08/23/2018 21:00,17605.99,2167.65,3407.42,1244.72,21472.40,5128.35,11129.52,1740.29,63896.35
08/23/2018 22:00,16873.29,2067.11,3352.14,1190.63,20388.43,4942.18,10518.40,1667.06,60999.25
08/23/2018 23:00,15801.33,1926.00,3235.68,1101.38,18803.61,4611.27,9667.49,1547.17,56693.93
08/23/2018 24:00,14685.26,1783.52,3121.13,1022.45,17260.99,4257.27,8755.95,1430.90,52317.47
08/24/2018 01:00,13685.96,1629.28,3085.27,966.96,15965.43,3964.65,7965.44,1345.34,48608.33
08/24/2018 02:00,12952.24,1563.32,3020.75,925.13,15060.11,3752.71,7342.70,1285.58,45902.54
08/24/2018 03:00,12431.72,1507.16,2978.92,895.02,14406.85,3590.57,6924.28,1242.14,43976.67
08/24/2018 04:00,12104.98,1446.49,2943.30,877.06,14008.25,3467.72,6655.37,1209.39,42712.55
08/24/2018 05:00,12085.74,1416.06,2918.99,866.73,13915.98,3412.16,6552.10,1196.61,42364.36
08/24/2018 06:00,12407.76,1468.09,2934.71,883.27,14265.32,3456.54,6772.32,1206.94,43394.95
08/24/2018 07:00,12914.81,1539.32,2983.03,932.38,15038.95,3630.67,7236.70,1261.31,45537.16
08/24/2018 08:00,12953.11,1562.34,2992.72,931.51,15169.20,3623.96,7298.87,1277.27,45808.98
08/24/2018 09:00,13575.88,1647.07,3040.23,975.94,15704.37,3813.75,7552.23,1323.13,47632.60
08/24/2018 10:00,14711.33,1783.87,3143.22,1041.86,16806.05,4165.53,8103.66,1404.36,51159.88
08/24/2018 11:00,15686.29,1931.15,3251.64,1114.73,18146.40,4534.85,8746.26,1497.45,54908.77
08/24/2018 12:00,16721.15,2061.61,3331.95,1181.80,19430.48,4888.31,9394.42,1592.50,58602.21
08/24/2018 13:00,17624.17,2199.93,3399.19,1250.60,20676.25,5191.42,10032.18,1674.32,62048.07
08/24/2018 14:00,18454.30,2312.40,3482.66,1310.75,21862.35,5440.77,10693.28,1752.19,65308.70
08/24/2018 15:00,19021.14,2415.98,3549.02,1359.00,22846.19,5634.85,11268.73,1833.01,67927.91
08/24/2018 16:00,19280.81,2406.95,3566.19,1385.18,23420.80,5689.17,11621.33,1885.44,69255.86
08/24/2018 17:00,19311.02,2390.13,3559.24,1388.90,23681.94,5665.33,11754.76,1912.16,69663.48
08/24/2018 18:00,19048.51,2413.08,3548.79,1366.84,23563.03,5569.94,11887.14,1909.09,69306.42
08/24/2018 19:00,18243.29,2366.38,3507.67,1336.58,22855.18,5371.99,11764.19,1870.98,67316.25
08/24/2018 20:00,17445.11,2243.86,3456.42,1281.01,21722.98,5141.44,11264.81,1799.45,64355.08
08/24/2018 21:00,16979.22,2179.61,3384.96,1232.08,20846.89,5018.99,10797.11,1722.64,62161.50
08/24/2018 22:00,16248.30,2093.36,3316.45,1178.89,19760.27,4831.63,10242.84,1641.98,59313.72
08/24/2018 23:00,15324.58,1934.93,3229.58,1105.68,18375.59,4578.89,9511.95,1535.04,55596.24
08/24/2018 24:00,14363.34,1820.25,3131.17,1031.84,17045.27,4283.71,8730.41,1436.88,51842.87
08/25/2018 01:00,13480.71,1667.69,3079.49,968.38,15865.69,4008.53,7982.60,1361.54,48414.64
08/25/2018 02:00,12717.85,1593.98,3024.83,929.86,14968.70,3800.35,7386.40,1295.35,45717.31
08/25/2018 03:00,12143.66,1503.75,2965.57,897.12,14335.94,3625.84,6971.74,1246.47,43690.09
08/25/2018 04:00,11760.99,1416.38,2945.86,874.09,13880.35,3509.59,6741.92,1212.99,42342.18
08/25/2018 05:00,11543.89,1416.86,2926.61,855.04,13555.18,3416.48,6596.23,1191.68,41501.96
08/25/2018 06:00,11536.77,1394.40,2917.93,857.65,13438.27,3379.99,6565.12,1185.64,41275.77
08/25/2018 07:00,11683.61,1399.75,2925.95,862.16,13508.48,3413.70,6607.40,1194.47,41595.52
08/25/2018 08:00,11759.75,1406.82,2894.25,859.25,13557.41,3389.17,6707.86,1192.21,41766.72
08/25/2018 09:00,12699.24,1506.44,2948.91,913.33,14568.18,3626.88,7082.61,1252.00,44597.58
08/25/2018 10:00,14050.25,1663.88,3081.35,989.73,15978.61,4030.00,7717.05,1353.01,48863.88
08/25/2018 11:00,15417.52,1778.08,3211.24,1071.21,17432.03,4428.02,8438.06,1453.80,53229.96
08/25/2018 12:00,16494.93,1957.50,3290.99,1139.21,18830.61,4776.43,9107.53,1549.60,57146.80
